s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,wavelength_μm
-0.0003977723142362,0.0014552771462123,0.1847745920851325,-0.6727059447081509,0.1847821021884813,-0.6727037696403713,0.1848695776999943,-0.6709469991798532,0.0261091056642082,0.0370037769183845,-0.0268787248367395,-0.0347737122833274,0.1848695776999943,-0.6709469991798532,-0.0268787248367395,-0.0347737122833274,0.0261091056642082,0.0370037769183845,0.6058
8.212029305526864e-05,0.0009380692318469,-0.0355138674933261,-0.696770713659207,-0.0355060679073967,-0.6967710201098969,-0.0348878323488725,-0.6951441978868528,0.0378332438248342,0.0241755547104286,-0.0378206481827847,-0.0224059128438511,-0.0348878323488725,-0.6951441978868528,-0.0378206481827847,-0.0224059128438511,0.0378332438248342,0.0241755547104286,0.6059
0.0003316489878349,0.0002825510864689,-0.2521858155069847,-0.6505586042899906,-0.2521785237492686,-0.6505613516707806,-0.251101943083512,-0.6492122390845909,0.0439831904599902,0.0079314124887528,-0.0434289514924571,-0.0068749500008766,-0.251101943083512,-0.6492122390845909,-0.0434289514924571,-0.0068749500008766,0.0439831904599902,0.0079314124887528,0.606
0.0003172569847035,-0.0004150241421267,-0.4434042928297919,-0.5387837038762766,-0.4433982507381646,-0.5387886025504488,-0.4419699582308458,-0.5378346108199586,0.0436965596037433,-0.0094267523667259,-0.0429144578323341,0.0096299210872098,-0.4419699582308458,-0.5378346108199586,-0.0429144578323341,0.0096299210872098,0.0436965596037433,-0.0094267523667259,0.6061
4.3593502000494e-05,-0.0010533751706535,-0.5899279149423027,-0.3727582776253351,-0.5899237333990919,-0.3727648198377118,-0.5882752306221353,-0.3722891085473412,0.037022163411588,-0.025444081550159,-0.0363500137915875,0.0247832481782365,-0.5882752306221353,-0.3722891085473412,-0.0363500137915875,0.0247832481782365,0.037022163411588,-0.025444081550159,0.6062
-0.0004475540216403,-0.0015406815935022,-0.6770429846928889,-0.169240023839478,-0.6770410820094717,-0.1692475367512987,-0.6753215218759261,-0.1692957811658881,0.024910695564616,-0.0378598737275366,-0.0246600441445932,0.0364502542420299,-0.6753215218759261,-0.1692957811658881,-0.0246600441445932,0.0364502542420299,0.024910695564616,-0.0378598737275366,0.6063
-0.0010835835425685,-0.0018075721130185,-0.6960346249775254,0.0512656552356836,-0.6960351853513786,0.0512579400014397,-0.6944041411203662,0.0506820617621231,0.0090780747797304,-0.044926040952232,-0.0094905543677463,0.0429870915212794,-0.6944041411203662,0.0506820617621231,-0.0094905543677463,0.0429870915212794,0.0090780747797304,-0.044926040952232,0.6063999999999999
-0.0017717040566733,-0.0018167938886331,-0.645050444477398,0.2665756777533492,-0.6450534006117333,0.2665685452942726,-0.6436707080902561,0.2655085944722217,-0.0082386148556985,-0.0456520404464315,0.0070224133489237,0.0434722946848831,-0.6436707080902561,0.2655085944722217,0.0070224133489237,0.0434722946848831,-0.0082386148556985,-0.0456520404464315,0.6064999999999999
-0.0024123148415198,-0.0015682344452361,-0.5292719844090625,0.4550621564125644,-0.5292770258750097,0.4550563285756324,-0.5282880072863908,0.4536061503746739,-0.024597592159072,-0.039942144277367,0.0225535155683042,0.0378367219478132,-0.5282880072863908,0.4536061503746739,0.0225535155683042,0.0378367219478132,-0.024597592159072,-0.039942144277367,0.6065999999999999
-0.0029132204889604,-0.0010986376402412,-0.360379152056805,0.5978231906857684,-0.3603857583357757,0.5978192531078741,-0.3599027830444649,0.596119948723147,-0.0376963366915081,-0.0286063566858912,0.034915773599721,0.0268734441182445,-0.3599027830444649,0.596119948723147,0.034915773599721,0.0268734441182445,-0.0376963366915081,-0.0286063566858912,0.6067
-0.0032026685708721,-0.0004761092776187,-0.1553639269650656,0.6805738550337807,-0.1553714215936063,0.6805721985558469,-0.1554555471279486,0.6788002645017226,-0.0456946386929017,-0.0132441703911779,0.0423689223635049,0.012125955005673,-0.1554555471279486,0.6788002645017226,0.0423689223635049,0.012125955005673,-0.0456946386929017,-0.0132441703911779,0.6068
-0.0032393851007288,0.0002097607482703,0.0651853252802862,0.695068691167673,0.0651777051459697,0.6950694734520388,0.0645297465210633,0.6934161768830307,-0.0474716612085685,0.0039818854001104,0.043864769150489,-0.0043296617260857,0.0645297465210633,0.6934161768830307,0.043864769150489,-0.0043296617260857,-0.0474716612085685,0.0039818854001104,0.6069
-0.0030182247815967,0.0008607264553912,0.2791550621472273,0.6399148037500005,0.2791480879410503,0.639917934814413,0.2780069051381643,0.638563347130458,-0.0427814473742938,0.0206507538469411,0.0391947200861411,-0.0201778455544763,0.2780069051381643,0.638563347130458,0.0391947200861411,-0.0201778455544763,-0.0427814473742938,0.0206507538469411,0.607
-0.0025706832562471,0.0013838321519147,0.4651245799677909,0.5206963029789494,0.4651189536481515,0.5207014558967071,0.4636135194791495,0.5197889525241083,-0.0322856073405613,0.0344226413581014,0.0290184979361024,-0.0331903934182376,0.4636135194791495,0.5197889525241083,0.0290184979361024,-0.0331903934182376,-0.0322856073405613,0.0344226413581014,0.6071
-0.0019602467612328,0.0017045079381138,0.6045083279791892,0.3494000874460218,0.6045046115838668,0.349406732904376,0.602802962364559,0.3490240756885562,-0.0174590230334957,0.0433666264173186,0.0147700076438726,-0.0415405891280102,0.602802962364559,0.3490240756885562,0.0147700076438726,-0.0415405891280102,-0.0174590230334957,0.0433666264173186,0.6072
-0.0012732779038334,0.0017769844945494,0.6834085217922827,0.1432028629233826,0.6834070816507278,0.1432103239334684,0.6816915217042347,0.1433814681309292,-0.0003820099228049,0.0462304438672995,-0.001546131343838,-0.0440600062943449,0.6816915217042347,0.1433814681309292,-0.001546131343838,-0.0440600062943449,-0.0003820099228049,0.0462304438672995,0.6073
-0.0006067539252765,0.0015905908243426,0.6939938954150844,-0.0772571231362887,0.6939948665098878,-0.0772496020713572,0.6924378429613153,-0.0765612876789886,0.0165518809916456,0.0426148822612063,-0.0176382310973319,-0.0404016145083409,0.6924378429613153,-0.0765612876789886,-0.0176382310973319,-0.0404016145083409,0.0165518809916456,0.0426148822612063,0.6073999999999999
-5.460094162568613e-05,0.001171088389137,0.6352685135335112,-0.2899491886279566,0.6352717874089229,-0.2899423649760229,0.634017609138399,-0.2888222558050073,0.030971485686068,0.0330285123495615,-0.0312507958491893,-0.0310863331303982,0.634017609138399,-0.2888222558050073,-0.0312507958491893,-0.0310863331303982,0.030971485686068,0.0330285123495615,0.6074999999999999
0.000305453073366,0.0005768966963192,0.513156012617157,-0.4736523997157344,0.5131612498418673,-0.4736469567631134,0.5123160289592963,-0.4722135660936274,0.0408600307029658,0.0188151796972069,-0.040481340772879,-0.0174269704986334,0.5123160289592963,-0.4722135660936274,-0.040481340772879,-0.0174269704986334,0.0408600307029658,0.0188151796972069,0.6075999999999999
0.0004226745991267,-0.0001092201578135,0.3398932611700697,-0.61007062441713,0.3398999268824991,-0.6100671031324051,0.3395288283892826,-0.6084574568688134,0.0448369380638596,0.0019645573156888,-0.0440459370424616,-0.0013410632060217,0.3395288283892826,-0.6084574568688134,-0.0440459370424616,-0.0013410632060217,0.0448369380638596,0.0019645573156888,0.6076999999999999
0.0002802834387001,-0.0007918088694146,0.1327963440913046,-0.6856498430864346,0.1328037628679608,-0.6856485887542273,0.132932333159028,-0.6840072752227683,0.0423499113342532,-0.0151674571097414,-0.0414563632174209,0.0149201263446417,0.132932333159028,-0.6840072752227683,-0.0414563632174209,0.0149201263446417,0.0423499113342532,-0.0151674571097414,0.6078
-0.0001023637937598,-0.0013760728323325,-0.087475901273385,-0.6929176651874842,-0.0874684768800728,-0.6929187940182407,-0.0868525108830187,-0.6913905085115392,0.0337504951756145,-0.0301889951164326,-0.0330847111801225,0.0290875968132072,-0.0868525108830187,-0.6913905085115392,-0.0330847111801225,0.0290875968132072,0.0337504951756145,-0.0301889951164326,0.6079
-0.0006726298614651,-0.0017810375599713,-0.2989860348013555,-0.6312133797230479,-0.2989793490150154,-0.6312167686084059,-0.2979258504820881,-0.6299399212240031,0.0202428516507006,-0.0410065489915502,-0.0201075002147953,0.0391908933559873,-0.2979258504820881,-0.6299399212240031,-0.0201075002147953,0.0391908933559873,0.0202428516507006,-0.0410065489915502,0.608
-0.0013520537225277,-0.0019507076601838,-0.4807032205454205,-0.5067381308979719,-0.4806979399653277,-0.5067434311365199,-0.4792951446056776,-0.505841848844647,0.0037134637757031,-0.0461164308949479,-0.0043383449713523,0.0438306387167865,-0.4792951446056776,-0.505841848844647,-0.0043383449713523,0.0438306387167865,0.0037134637757031,-0.0461164308949479,0.6081
-0.0020473341318852,-0.0018616840974821,-0.6145917449752528,-0.3319227682726652,-0.6145883924285446,-0.3319294417122498,-0.6129619041898029,-0.3315006015475668,-0.0135337785580439,-0.0448127431389743,0.0120264575452458,0.0423700416479272,-0.6129619041898029,-0.3315006015475668,0.0120264575452458,0.0423700416479272,-0.0135337785580439,-0.0448127431389743,0.6082
-0.0026632873718525,-0.001526216652473,-0.6873957086664779,-0.1241787519477426,-0.6873946118289447,-0.1241861257715034,-0.6857011253098911,-0.1242869841214579,-0.0290995532192855,-0.0372832841406374,0.026713487789751,0.0350198615634676,-0.6857011253098911,-0.1242869841214579,0.026713487789751,0.0350198615634676,-0.0290995532192855,-0.0372832841406374,0.6083
-0.0031159683118262,-0.0009903093441159,-0.6919438838494341,0.0958415539079056,-0.691945143629448,0.0958342193351208,-0.6903587128075197,0.0952002053842446,-0.0408229419994097,-0.0245807308862351,0.0376865747488985,0.0228062127511743,-0.6903587128075197,0.0952002053842446,0.0376865747488985,0.0228062127511743,-0.0408229419994097,-0.0245807308862351,0.6083999999999999
-0.0033441396747653,-0.0003271852893315,-0.6278471442274743,0.3063007973299096,-0.6278506259129609,0.3062942343850455,-0.6265420863742267,0.3051841577518302,-0.0470807077201742,-0.0084738944355239,0.0434270394349885,0.0074265549080304,-0.6265420863742267,0.3051841577518302,0.0434270394349885,0.0074265549080304,-0.0470807077201742,-0.0084738944355239,0.6084999999999999
-0.0033175214020492,0.0003729439493608,-0.5015216478851163,0.4863438480488519,-0.5015269957737145,0.4863387089368235,-0.5006401905405518,0.4848675192851759,-0.04701080515136,0.0087996211634804,0.0431419258595507,-0.0089858457770768,-0.5006401905405518,0.4848675192851759,0.0431419258595507,-0.0089858457770768,-0.04701080515136,0.0087996211634804,0.6085999999999999
-0.0030407131053803,0.0010153588114425,-0.3255379916053549,0.6181613119426863,-0.3255446655146718,0.618158104167337,-0.3251750440739735,0.6164850711435165,-0.0406297019065745,0.0248446465141132,0.0368722443085412,-0.0241566246640028,-0.3251750440739735,0.6164850711435165,0.0368722443085412,-0.0241566246640028,-0.0406297019065745,0.0248446465141132,0.6087
-0.0025522914061131,0.0015138210241707,-0.1173631993601942,0.6887455835385813,-0.117370529263831,0.6887446201017422,-0.1175515766934047,0.6870512876649131,-0.02882787225101,0.0374403528448887,0.0254867063047214,-0.0359840504382416,-0.1175515766934047,0.6870512876649131,0.0254867063047214,-0.0359840504382416,-0.02882787225101,0.0374403528448887,0.6088
-0.0019192546135513,0.0018022792383603,0.102377899959575,0.6911669379948693,0.1023706466896293,0.6911683071709941,0.1016698705942407,0.689633009745611,-0.0132445886522186,0.0448470553218115,0.0105617609919127,-0.0428290693053948,0.1016698705942407,0.689633009745611,0.0105617609919127,-0.0428290693053948,-0.0132445886522186,0.0448470553218115,0.6089
-0.001227626376667,0.0018436948724456,0.3119484376072725,0.6252452817382554,0.3119419830826238,0.6252488393099338,0.3108082959394113,0.6240237609734594,0.0039603582065252,0.0460457594624727,-0.0058359338037064,-0.043741962630937,0.3108082959394113,0.6240237609734594,-0.0058359338037064,-0.043741962630937,0.0039603582065252,0.0460457594624727,0.609
-0.000570549863249,0.0016348061920654,0.4906493506237416,0.4975533254644235,0.4906443347184835,0.497558710069016,0.489204187844821,0.4967542078154418,0.0204063074362479,0.0408776171813886,-0.0214350972751923,-0.0385942440001574,0.489204187844821,0.4967542078154418,-0.0214350972751923,-0.0385942440001574,0.0204063074362479,0.0408776171813886,0.6091
-3.553439061663861e-05,0.0012062209370933,0.6208607912452846,0.3207531432825726,0.6208577083698904,0.3207598132359532,0.6192583193427224,0.3204378796136418,0.0338212772482202,0.0300642454298309,-0.0340743424648805,-0.0280971343164934,0.6192583193427224,0.3204378796136418,-0.0340743424648805,-0.0280971343164934,0.0338212772482202,0.0300642454298309,0.6092
0.0003073860622467,0.0006178774092458,0.6897741054432949,0.1123338007968472,0.689773256034196,0.1123410886423463,0.6881658674505126,0.1125166479118031,0.0423558413377449,0.0151062866248922,-0.0420020840373935,-0.013703492853725,0.6881658674505126,0.1125166479118031,-0.0420020840373935,-0.013703492853725,0.0423558413377449,0.0151062866248922,0.6093
0.0004149690701676,-4.944966362205462e-05,0.6906446610273586,-0.1071234917525941,0.6906461224940801,-0.1071163124534067,0.6891740288747775,-0.1064697433346801,0.044837927077704,-0.0019255656012154,-0.0441199093163832,0.0025936247624769,0.6891740288747775,-0.1064697433346801,-0.0441199093163832,0.0025936247624769,0.044837927077704,-0.0019255656012154,0.6093999999999999
0.0002763078282515,-0.0007053865994221,0.6234436712804287,-0.3159801770701153,0.623447291202125,-0.3159738193788443,0.6222384568796423,-0.314917868603754,0.0409333442853665,-0.0186779291252341,-0.0401351144635482,0.0185378981850018,0.6222384568796423,-0.314917868603754,-0.0401351144635482,0.0185378981850018,0.0409333442853665,-0.0186779291252341,0.6094999999999999
-8.611008177773179e-05,-0.0012623676043774,0.4948468280748455,-0.4936736991731224,0.4948522402256605,-0.4936687920429176,0.4940141545487323,-0.4922955929543642,0.0311900117549493,-0.0328404633630393,-0.0306008097143732,0.0319233843544871,0.4940141545487323,-0.4922955929543642,-0.0306008097143732,0.0319233843544871,0.0311900117549493,-0.0328404633630393,0.6095999999999999
-0.0006199171658299,-0.0016474962285988,0.3175630923829927,-0.6227390906898023,0.3175697539044777,-0.6227361168680843,0.3171836412226272,-0.6211650246327355,0.0169601047697791,-0.0424646959955582,-0.0168379690915515,0.0409007463359149,0.3171836412226272,-0.6211650246327355,-0.0168379690915515,0.0409007463359149,0.0169601047697791,-0.0424646959955582,0.6096999999999999
-0.0012504124143749,-0.0018122437551767,0.1090718990191272,-0.6905203226297422,0.1090791449639298,-0.6905195713165712,0.1091919565690848,-0.6888928502473778,0.0002113712832709,-0.0462318127664353,-0.0007506476964718,0.0442330383398232,0.1091919565690848,-0.6888928502473778,-0.0007506476964718,0.0442330383398232,0.0002113712832709,-0.0462318127664353,0.6098
-0.0018910518467695,-0.0017386852538912,-0.1101050785075211,-0.6904042487703804,-0.1100979687403803,-0.6904057876692778,-0.1094829125400894,-0.6888802522374354,-0.0167457894617377,-0.0436326084452511,0.0154392552043627,0.0414653902595026,-0.1094829125400894,-0.6888802522374354,0.0154392552043627,0.0414653902595026,-0.0167457894617377,-0.0436326084452511,0.6099
-0.0024554059677314,-0.0014414668837111,-0.3184262491609269,-0.6224575669978567,-0.3184199801391424,-0.6224612364507118,-0.3173505245522382,-0.6211940808227813,-0.0315773972632138,-0.0350352134688823,0.0295001258094775,0.0329854135062386,-0.3173505245522382,-0.6211940808227813,0.0295001258094775,0.0329854135062386,-0.0315773972632138,-0.0350352134688823,0.61
-0.0028689259321865,-0.0009652949709732,-0.4954470004351873,-0.4934063158353525,-0.4954421908892683,-0.4934117455347889,-0.4940189407016154,-0.4925414062470499,-0.0422469419991171,-0.0216318806558371,0.0394984763894142,0.0199667684670217,-0.4940189407016154,-0.4925414062470499,0.0394984763894142,0.0199667684670217,-0.0422469419991171,-0.0216318806558371,0.6101
-0.0030789096600411,-0.0003783547834499,-0.6238232101621564,-0.3159621554476955,-0.6238203319827359,-0.3159688019712467,-0.6221892073635575,-0.3155944656452019,-0.0472943261989425,-0.0052727971983833,0.0440639214565473,0.0042047179936167,-0.6221892073635575,-0.3155944656452019,0.0440639214565473,0.0042047179936167,-0.0472943261989425,-0.0052727971983833,0.6102
-0.003061328893917,0.0002373804758314,-0.6910053807101382,-0.1075636730040696,-0.691004712763477,-0.1075708743588459,-0.6893400408305203,-0.1077358486956638,-0.0460347101146359,0.0117897256044296,0.0425752429269239,-0.0121327231884143,-0.6893400408305203,-0.1077358486956638,0.0425752429269239,-0.0121327231884143,-0.0460347101146359,0.0117897256044296,0.6103
-0.0028236279520795,0.0007975771185955,-0.6904584866930156,0.111342048776092,-0.690460087973569,0.1113350070868572,-0.6889410406513977,0.1106512210736206,-0.0386504496558298,0.0272112854917666,0.0352428151863682,-0.0268032353468824,-0.6889410406513977,0.1106512210736206,0.0352428151863682,-0.0268032353468824,-0.0386504496558298,0.0272112854917666,0.6103999999999999
-0.002403170288747,0.0012271131628812,-0.6222896840688455,0.319307875714876,-0.6222933887644334,0.3193016897118813,-0.6210790055455295,0.3181801048615219,-0.0261640039504481,0.0388770828716805,0.0230770553296636,-0.0377971876455034,-0.6210790055455295,0.3181801048615219,0.0230770553296636,-0.0377971876455034,-0.0261640039504481,0.0388770828716805,0.6104999999999999
-0.0018616106397098,0.0014702067865587,-0.4932243825482038,0.4959876503549377,-0.4932298174061654,0.4959829287547018,-0.4924384304943708,0.4945513928284025,-0.0102959048968628,0.0451913163142324,0.0077480350758544,-0.0436114839618024,-0.4924384304943708,0.4945513928284025,0.0077480350758544,-0.0436114839618024,-0.0102959048968628,0.0451913163142324,0.6105999999999999
-0.0012760254051864,0.0014977337058424,-0.3159350933659419,0.6241240660928933,-0.3159417155301985,0.6241212704510163,-0.3156390777878326,0.6225342707899155,0.0067725146431011,0.0452948373565621,-0.0086440802936335,-0.0434534268144755,-0.3156390777878326,0.6225342707899155,-0.0086440802936335,-0.0434534268144755,0.0067725146431011,0.0452948373565621,0.6106999999999999
-0.0007280665510599,0.0013107717168325,-0.1077906809402321,0.6912294548138013,-0.1077978324003689,0.6912288545306795,-0.1079952839414262,0.6896461872282804,0.0226990029024718,0.0391814513891533,-0.0238563323665885,-0.037347393332714,-0.1079952839414262,0.6896461872282804,-0.0238563323665885,-0.037347393332714,0.0226990029024718,0.0391814513891533,0.6108
-0.0002926570872004,0.0009399423487478,0.110849986167871,0.6907962426946677,0.1108430130011026,0.6907978892674673,0.110182169511782,0.6893670285927677,0.0353017221833899,0.0276971093441285,-0.0358090134995074,-0.0261302328039142,0.110182169511782,0.6893670285927677,-0.0358090134995074,-0.0261302328039142,0.0353017221833899,0.0276971093441285,0.6109
-2.7786990709084205e-05,0.0004407026532981,0.3186319414085877,0.6229203331026743,0.3186258335635278,0.6229240560689091,0.3175756573308455,0.6217688162774431,0.0428579414175593,0.0124222832844103,-0.0428690400237055,-0.0113362225874615,0.3175756573308455,0.6217688162774431,-0.0428690400237055,-0.0113362225874615,0.0428579414175593,0.0124222832844103,0.611
3.3205291301501256e-05,-0.0001147061716428,0.4952900637583104,0.4942784007310887,0.4952854199738641,0.4942838255803276,0.4939464887058639,0.4934990347440141,0.0443391210666315,-0.0045461217533317,-0.0440722940377508,0.0050127478911315,0.4939464887058639,0.4934990347440141,-0.0440722940377508,0.0050127478911315,0.0443391210666315,-0.0045461217533317,0.6111
-0.0001141580269604,-0.0006474979499866,0.6236232577138761,0.3174633475604359,0.6236205298129811,0.3174699337059053,0.6221115073438724,0.3171196294660207,0.0395502280627129,-0.0208831328201471,-0.0392547531560904,0.0206832897086659,0.6221115073438724,0.3171196294660207,-0.0392547531560904,0.0206832897086659,0.0395502280627129,-0.0208831328201471,0.6112
-0.0004453214571949,-0.001083329524794,0.6911647186160995,0.1097447731259789,0.691164167723877,0.1097518680530802,0.6896158931225752,0.1098679136145957,0.0291544060811094,-0.0343545197895425,-0.0290745180379488,0.033535396244656,0.6896158931225752,0.1098679136145957,-0.0290745180379488,0.033535396244656,0.0291544060811094,-0.0343545197895425,0.6113
-0.0009105255413881,-0.0013625166571773,0.6913864907908179,-0.1086228705567028,0.6913881626260376,-0.1086159664262432,0.6899382319816935,-0.1080367922563728,0.0145800254377136,-0.0431221492417711,-0.0149216502175968,0.0418145469985625,0.6899382319816935,-0.1080367922563728,-0.0149216502175968,0.0418145469985625,0.0145800254377136,-0.0431221492417711,0.6113999999999999
-0.0014420546940171,-0.0014480848134196,0.6243225391874521,-0.3163781626532513,0.6243262607350851,-0.3163721268607951,0.6231113155762896,-0.3153722482386866,-0.0021766206900812,-0.0459940502153404,0.0012719448761049,0.0443911218427173,0.6231113155762896,-0.3153722482386866,0.0012719448761049,0.0443911218427173,-0.0021766206900812,-0.0459940502153404,0.6114999999999999
-0.0019638594964851,-0.001330578928445,0.4965516471447326,-0.4933231645633154,0.4965570448836672,-0.4933185861229508,0.495700989312859,-0.4919824434179891,-0.0188254305771615,-0.0425852345446139,0.0172966295682771,0.0409143481591744,0.495700989312859,-0.4919824434179891,0.0172966295682771,0.0409143481591744,-0.0188254305771615,-0.0425852345446139,0.6115999999999999
-0.0024021985821396,-0.0010290161394186,0.3205439888294447,-0.6222847495162707,0.3205505265591721,-0.6222820715660449,0.3201492084383732,-0.6207341334826753,-0.0330955529437689,-0.033367806590894,0.0309669816156662,0.031859691361616,0.3201492084383732,-0.6207341334826753,0.0309669816156662,0.031859691361616,-0.0330955529437689,-0.033367806590894,0.6116999999999999
-0.0026958246605928,-0.0005879029908608,0.1134370767249343,-0.6907765706387098,0.1134441091178073,-0.6907760478055368,0.1135495245972349,-0.6891713491892846,-0.0430445258295378,-0.0196041858867442,0.0404201951768769,0.0184632329675839,0.1135495245972349,-0.6891713491892846,0.0404201951768769,0.0184632329675839,-0.0430445258295378,-0.0196041858867442,0.6118
-0.0028043223937419,-7.077893218362191e-05,-0.1046380621332628,-0.6922013075338534,-0.1046312256392165,-0.6922029820853907,-0.1040226408031987,-0.6907098950159127,-0.0473215325784619,-0.0031731944451409,0.0443700468860478,0.0025521212493634,-0.1040226408031987,-0.6907098950159127,0.0443700468860478,0.0025521212493634,-0.0473215325784619,-0.0031731944451409,0.6119
-0.0027134782024133,0.0004487828562524,-0.3125164869229661,-0.6264781251636322,-0.3125105142434602,-0.6264818241359346,-0.3114612623002747,-0.6252597260981079,-0.0453493645928956,0.0136868374283757,0.0422816843521901,-0.0137055398125031,-0.3114612623002747,-0.6252597260981079,0.0422816843521901,-0.0137055398125031,-0.0453493645928956,0.0136868374283757,0.612
-0.0024369835129491,0.000897451143826,-0.4900537053568794,-0.5000364990292452,-0.4900491765766389,-0.5000418524387862,-0.4886736451241643,-0.4992186023614189,-0.0374008939974931,0.0286827993376471,0.034443428833802,-0.0280969598934414,-0.4886736451241643,-0.4992186023614189,0.034443428833802,-0.0280969598934414,-0.0374008939974931,0.0286827993376471,0.6121
-0.0020142836422839,0.0012122652706126,-0.6200753969291016,-0.3251791998528754,-0.6200727481669457,-0.3251856780354714,-0.6185207854643163,-0.3248403372485978,-0.0245601799166217,0.0397780104547576,0.021925982307142,-0.0386664138962306,-0.6185207854643163,-0.3248403372485978,0.021925982307142,-0.0386664138962306,-0.0245601799166217,0.0397780104547576,0.6122
-0.0015049135022191,0.0013492322016764,-0.6900340489147837,-0.1188782999887161,-0.6900335306459541,-0.1188852662583119,-0.6884685996399226,-0.1190400249800615,-0.0085738579287423,0.0454678847610822,0.0064349217230827,-0.0439811488235993,-0.6884685996399226,-0.1190400249800615,0.0064349217230827,-0.0439811488235993,-0.0085738579287423,0.0454678847610822,0.6123
-0.0009801362620777,0.0012892347163808,-0.693213183109205,0.0988773317506928,-0.6932148368871413,0.0988705583905522,-0.6917921480700953,0.0982481882174998,0.0083868274034933,0.044982931650183,-0.009922994630319,-0.0433251703736064,-0.6917921480700953,0.0982481882174998,-0.009922994630319,-0.0433251703736064,0.0083868274034933,0.044982931650183,0.6123999999999999
-0.0005130582350795,0.0010404750607966,-0.629364245648356,0.3070216782163294,-0.6293679013367613,0.3070157565001133,-0.628217371893906,0.3060025573873204,0.0240210056693572,0.0383918120960772,-0.0249274204715721,-0.0367946787502185,-0.628217371893906,0.3060025573873204,-0.0249274204715721,-0.0367946787502185,0.0240210056693572,0.0383918120960772,0.6124999999999999
-0.0001685857329274,0.0006371602372497,-0.5047165349060354,0.4854498819028114,-0.5047218285157027,0.4854453843765872,-0.5039384638340835,0.484148037126722,0.0362101730257945,0.0265906740597471,-0.0365463743073286,-0.0252825554145099,-0.5039384638340835,0.484148037126722,-0.0365463743073286,-0.0252825554145099,0.0362101730257945,0.0265906740597471,0.6125999999999999
5.406257197123573e-06,0.0001346502098206,-0.3313613618642516,0.6169579478338725,-0.3313677720876565,0.6169553057592619,-0.3310091372430679,0.615496438002248,0.0433048968676453,0.0111803872275485,-0.0432112714137428,-0.0103546049747004,-0.3310091372430679,0.615496438002248,-0.0432112714137428,-0.0103546049747004,0.0433048968676453,0.0111803872275485,0.6126999999999999
-1.5494237125507226e-05,-0.0003982317940407,-0.1260720718452074,0.6888968919806214,-0.1260789715895287,0.6888963543363724,-0.1261670908043479,0.6874039706192789,0.0443473845569233,-0.0057514801363874,-0.0440277415267037,0.0059649283347053,-0.1261670908043479,0.6874039706192789,-0.0440277415267037,0.0059649283347053,0.0443473845569233,-0.0057514801363874,0.6128
-0.0002290511952569,-0.0008886513318464,0.0913242342111874,0.6943827132155207,0.091317516407669,0.6943843236482152,0.0907932672341246,0.6929850494386748,0.0391998375436376,-0.0219141454510496,-0.0388940397451245,0.0214688014897096,0.0907932672341246,0.6929850494386748,-0.0388940397451245,0.0214688014897096,0.0391998375436376,-0.0219141454510496,0.6129
-0.0006068385838976,-0.001269676295021,0.2998646683905797,0.6329470799718765,0.2998587830780341,0.63295067377557,0.2989402221705473,0.6317649751658493,0.028561419771425,-0.0351238935394551,-0.0285117256081509,0.0340654055643853,0.2989402221705473,0.6317649751658493,-0.0285117256081509,0.0340654055643853,0.028561419771425,-0.0351238935394551,0.613
-0.0010982393792407,-0.0014893051540894,0.479472345280764,0.5105680363619913,0.4794678592870024,0.5105732576153174,0.4782282334470047,0.5097098250469769,0.0138719173234646,-0.0435989665283886,-0.0142880524132604,0.0420601158567017,0.4782282334470047,0.5097098250469769,-0.0142880524132604,0.0420601158567017,0.0138719173234646,-0.0435989665283886,0.6131
-0.0016374064029327,-0.0015173999627225,0.6128869271634548,0.3390800275563185,0.6128842692889115,0.3390863646048482,0.6114281955080217,0.3386336022383825,-0.0028843923952002,-0.0461991701036194,0.0018559085754337,0.0443817100327,0.6114281955080217,0.3386336022383825,0.0018559085754337,0.0443817100327,-0.0028843923952002,-0.0461991701036194,0.6132
-0.0021522135153655,-0.001349612522251,0.6873185069374323,0.135022294884736,0.6873179273193843,0.1350291306073772,0.6857779094898393,0.1350437854572597,-0.0194476718210134,-0.0425780563122176,0.0177449629432008,0.0407240250527157,0.6857779094898393,0.1350437854572597,0.0177449629432008,0.0407240250527157,-0.0194476718210134,-0.0425780563122176,0.6133
-0.0025739702032856,-0.0010078090666045,0.6956668518221101,-0.0819615621817048,0.6956683987726378,-0.0819548902674133,0.6941953392375377,-0.0814595111374538,-0.0335876061667719,-0.0332276015750736,0.0312421879721944,0.031584640054647,0.6941953392375377,-0.0814595111374538,0.0312421879721944,0.031584640054647,-0.0335876061667719,-0.0332276015750736,0.6134
